text,rating,category_clean,product_name,cluster
"Produk oke. Kirain ga ada ukuran, ternyata ada. Semoga ga kekecilan.  Tks.",5.0,fashion,Kaos Kaki Pendek Semata Kaki Rajut Putih  SOC 154,3
Barang bagus terima kasih,4.0,fashion,Kaos Kaki Pendek Semata Kaki Rajut Putih  SOC 154,2
"Tidak ada komplain, sesuai harapan..",5.0,fashion,Kaos Kaki Pendek Semata Kaki Rajut Putih  SOC 154,2
"Tidak ada komplain, semua sesuai harapan",5.0,fashion,Kaos Kaki Pendek Semata Kaki Rajut Putih  SOC 154,2
"GGGOOOOODDD SSSEEELLLEEERRR,  TTTQQQ....",5.0,fashion,Kaos Panjang Pria Modis PAN 842,2
Sesuai etalase dan pengiriman cepat.,5.0,fashion,Kaos Panjang Pria Modis PAN 842,2
kualitas produk  sangat memuaskan. Trimakasih,5.0,fashion,Raglan Basic Wanita Cotton Combed S20 Abu Kombinasi Hitam  POLW 25,2
barang sampe dengan selamat sentosa....dan enak dipakai...jossss,5.0,fashion,Raglan Basic Wanita Cotton Combed S20 Abu Kombinasi Hitam  POLW 25,2
OK......................................................Terimakasih........................................,4.0,fashion,Raglan Basic Wanita Cotton Combed S20 Abu Kombinasi Hitam  POLW 25,2
Pengiriman cpt. Produk sesuai deskripsi,5.0,fashion,Mens Fleece Sweat Suits Fleece Abu Muda  SWE 986,2
barang sudah sampai. terimakasih,5.0,fashion,Mens Fleece Sweat Suits Fleece Abu Muda  SWE 986,2
"Bahannya adem, warna sesuai dengan contoh gambar",5.0,fashion,"Kaos Hijau Polos Pendek Katun Combed 20s  POL 22 - Hijau muda, S",2
"ok, semoga awet...............................................",5.0,fashion,"Kaos Hijau Polos Pendek Katun Combed 20s  POL 22 - Hijau muda, S",2
sangat sangat sesuai,5.0,fashion,Kemben Modis Poliester Hijau KMB 12,2
Ok-lah..............,5.0,fashion,"Kaos basic Wanita O-Neck Pendek POLW 03 - Orange, S",2
"Produk sesuai yg di foto, bahan oke",5.0,fashion,Kemben Polos Wanita Casual KMB 28,2
mantabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,5.0,fashion,Kaos Polos Wanita O-Neck Cotton Combed S20 Abu Tua Gelap  POLW 14,2
"Fast respon, datang tepat waktu. warna barang sesuai dalam gambar :)",5.0,fashion,Kaos Polos Wanita O-Neck Cotton Combed S20 Abu Tua Gelap  POLW 14,2
"Barang nya bagus sesuai deskripsi, pengirimannya cepat dan responnya cepat",5.0,fashion,Rok Span Bawah Lutut Katun Hitam  ROK 168,2
terima kasih banyak kak :),5.0,fashion,Rok Span Bawah Lutut Katun Hitam  ROK 168,2
sama seperti yang di foto,5.0,fashion,Cardigan Polos Lengan Panjang Wanita CARW 57,2
barangnya bagus sesuai sama gambar,5.0,fashion,Cardigan Polos Lengan Panjang Wanita CARW 57,2
"thanks..............gan, udh d trima, siiip. trima kasih.",5.0,fashion,Jual Baju Couple Polos  POL 36,4
"Waktu order ada beberapa barang yang habis, tapi seller dengan ramahnya memberi solusi dengan ramah. Thanks gan, ditunggu order berikutnya.",5.0,fashion,Jual Baju Couple Polos  POL 36,3
"barang baguss, puas! pelayanan okee, pengiriman cepet. cuma satu kurang responsif, mungkin kebanyakan orderan kaliya😂. sisanya top markotop!! tingkatkan terus bro. #recommendedseller",5.0,fashion,Trousers for Men Stretch Abu  CLN 802,2
Bagus..... pengiriman cepat...,5.0,fashion,Tas Laki-Laki D 300 Bmw Hitam Laptop  BLY 385,2
"Respon dan Pengirimannya Cepat,. Terima kasih",5.0,fashion,Tas Laki-Laki D 300 Bmw Hitam Laptop  BLY 385,2
"Sesuai pesanan bagus, cepat",5.0,fashion,Sweater Rompi Rajut Pria Terbaru ROM 266,4
"Bahan rajutannya bgs,cocok untuk cuaca dingin maupun panas",5.0,fashion,Sweater Rompi Rajut Pria Terbaru ROM 266,2
Warna sesuai.gambar. kualitas oke..sesuai dg harganya.,5.0,fashion,"Kemeja Slim Fit Pria Lengan Panjang Katun Biru  LNG 1447 - Biru, M",2
"Mantap om kemeja nya sesuai yg di inginkan.. , oiya sklian nanyak yg biru LNG 1433 ready gak om barangx ?",5.0,fashion,"Kemeja Slim Fit Pria Lengan Panjang Katun Biru  LNG 1447 - Biru, M",3
kualitas bagus dan ini order saya ke sekian kalinya,5.0,fashion,T-Shirt Polos Wanita Cotton Combed S20 Orange Muda  FW 06,2
Oke barang bagus.. Dan mendarat dengan selamat... Makasih bos q,5.0,fashion,"Hem Panjang Pria Katun Putih LNG 1682 - Putih, M",2
Alhamdulillah sudah sampai paket nya,5.0,fashion,"Hem Panjang Pria Katun Putih LNG 1682 - Putih, M",2
"makasih, sesuai pesanan :)",5.0,fashion,"Kaos Polos Hijau  POL 11 - Hijau muda, L",2
Barang sudah diterima dengan baik.belum dicek.thank,5.0,fashion,"Kaos Polos Hijau  POL 11 - Hijau muda, L",2
"Barang sudah diterima, kualitas sesuai harga, lumayan, terimakasih moga awet",4.0,fashion,Celana Jogger Pria Panjang Kasual Strip CLN 956,4
Barang bagus pengiriman cepat,5.0,fashion,Celana Jogger Pria Panjang Kasual Strip CLN 956,2
"Semga muat ,suami.sy blm.coba, sofar bhn sesuai deskripsi, bgs",4.0,fashion,Celana Jogger Pria Panjang Kasual Strip CLN 956,2
Thanks gan barang sudah sampai dengan selamat,5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Pelayanan yang bagus dan cepat,4.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Produk ok..pengiriman cepat,5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Kok yg dikirim tingginya 9..padahal saya mesen tingginya 7...hmhmhm.tapi kualitas produknya bagus.,3.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,3
"Pengiriman cepat, respon pelapak baik, recomended seler😊",5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Barang bagus...meski tidak sesuai pesanan...,4.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Ooooooooookkkkkkkkkk,4.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
makasih Gudang Fashion Pria . barang sampai dengan semboyan selamat 👍,5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Best seller..belanja puasss..bintang limaaa...,5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
mantaaaaaap sesuai pesanan,5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
"Barang bagus sesuai deskripsi. Tinggi 7 ukuran 9. Harga murah. Respon dan pengiriman cepat. Terima kasih seller, terima kasih tokopedia",5.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
yg ini jg ktinggalan dari pngiriman pertama,3.0,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,2
Fast respon..pesanan sudah ditrima..thnks GAN,4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Respon dan pengiriman cepat. Untuk quality yaa sesuai lah.. agak kecil dan tipis.,4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Ukuran agak kecil. Warna sesuai,4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
mantab ... semoga berkah selalu,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
biarkan bintang berbicara,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
X ini saya kecewe gak bisa di pakai kecil dan mbranjang...,1.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,3
"Ada harga ada rupa, pengiriman lemot",4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
"Pengiriman cepat.. Hanya saja produk kurang sesuai dg foto.. Barang realnya tipis dan kecil, tdk muat di kepala.. Rasanya seperti produk utk anak",3.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,3
Pesannya ok... cepat sampainya...tks Min...,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Barang sesuai harganya,4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
"Manghtabs, pol fast response",4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
"Respon baik, pengiriman rapi dan cepat, produk kwalitas baik sesuai harga, hanya size saja yg perlu diperhatikan. Recomended Seller, semoga selalu sukses",4.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,3
Kwalitas ketebalan bahan beda2,3.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Trimakasih ya.. Barang sdah sampe..,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Bagus pengiriman cepat,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Bagus cuma kurang tebal aja bahanya,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
"..\"",2.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Produk ok pengiriman cepat,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
Barangnya baik sudah diterima.thanks,5.0,fashion,Topi Rajut Kupluk Terbaru - TOP 22 - Biru,2
"Paket nya sudah sampai, pengiriman sangat cepat... puaasss..semoga tambah sukses..😊",5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Terimakasih sangat puas belanja disini,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Barang sesuai pesanan.,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
barang bagus sesuai deskripsi,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Mantap...brg cpt smp........,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Tidak sesuai pesanan..respon lambat! Sangat tidak rekomend ini toko! Disuru retur dengan alasan tokopedia yang ganti ongkir..sejak kapan tokopedia bisa ganti ongkos kirim!!!,1.0,fashion,Kemben Bagus Poliester Putih  KMB 14,3
Tolong tingkatkan respons cepat. Minta kirim gojek same day malah sampe nya besok.,1.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Keren cuma pengiriman pakai wahana lama saja,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
kualitasnya baik.......,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Lumayan lah sesuai harganya....mksih,3.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Barang cepat dtng 😊😊😊😊,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Bagussss.................,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Barang sudah sampai terima kasih,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
bahannya bagus dan memuaskan,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
"barang yang dikirim Tidak sesuai dengan gambar, warna nya pun kusam.",2.0,fashion,Kemben Bagus Poliester Putih  KMB 14,3
terima kasih..................................,5.0,fashion,Kemben Bagus Poliester Putih  KMB 14,2
Mantap jos barangnya sesuai,5.0,fashion,Topi Basic Twill Pria Polos TOP 02,2
Overall sudahh baguss..........,5.0,fashion,Topi Basic Twill Pria Polos TOP 02,2
Mantulll Bat da ahhhhhh,4.0,fashion,Topi Basic Twill Pria Polos TOP 02,2
Bagus topi nya terimakasih,5.0,fashion,Topi Basic Twill Pria Polos TOP 02,2
harga 9.900 tp seperti topi 25rb.mantap,5.0,fashion,Topi Basic Twill Pria Polos TOP 02,2
"Barang yg diantar sesuai dengan deskripsi, responnya cepat, thanks ya",5.0,fashion,Topi Basic Twill Pria Polos TOP 02,2
"Ternyata bahannya gk bs melar,,jd wlwpun bebas size tetap gk muat wlw udh ukuran terakhir...",2.0,fashion,Topi Basic Twill Pria Polos TOP 02,4
"Produk mantul ya, kalau dibandingkan harga ya masih menang banyak lah",5.0,fashion,Cardigan Rajut Pria Lengan Panjang CAR 602,2
murah.. bahan tdk kalah dengan toko sebelah yg hrga nya lbh mahal.. good,5.0,fashion,Cardigan Rajut Pria Lengan Panjang CAR 602,2
Bahan lembut bagus dan lentur. Bukan murahan,5.0,fashion,Celana Jeans Pendek Pria Distro CLN 1170,2
kualitas celana bagus. tipis tapi sudah sangat bagus untuk harga segini.,5.0,fashion,Celana Jeans Pendek Pria Distro CLN 1170,2
Barang sesuai pesanan tapi ukuran M nya kecil.,4.0,fashion,Kemeja Koko Pria Panjang Katun Coklat Muda KKL 18,2
Terimakasih barang diterima,4.0,fashion,Kemeja Koko Pria Panjang Katun Coklat Muda KKL 18,2
"Mantab lah, sesuai banget dengan gambar",5.0,fashion,Kemeja Koko Pria Panjang Katun Coklat Muda KKL 18,2
makasih kak barangnya sudah sampai,5.0,fashion,Kemeja Koko Pria Panjang Katun Coklat Muda KKL 18,2
maaakkaaasssiiihhhhhhhhhhhhhh...,5.0,fashion,Kemeja Koko Pria Panjang Katun Coklat Muda KKL 18,2
mungkin order lagi gan,5.0,olahraga,Jogger Pants Nike FC,0
packing rapiii bangeett barang ok smua thanks,5.0,olahraga,Jogger Pants Nike FC,0
"barang sudah sampe, terima kasih mba :-)",4.0,olahraga,Jogger Pants Nike FC,0
"Barangnya sudah sampai gan thanks.,.",5.0,olahraga,Jogger Pants Nike FC,0
biar bintang yang bicara...........,5.0,olahraga,Jogger Pants Nike FC,0
"Packing rapi tanpa cacat, harga murah produk ok. recomended",5.0,olahraga,Celana Training Jogger Nike,0
jahitan kurang bagus. ada celah besar saya khawatir dipakai 1x robek itu celana,2.0,olahraga,Celana Training Jogger Nike,3
barang sudah sampai terima kasih..................,3.0,olahraga,Celana Training Jogger Nike,0
"Proses cepat, packing ok harga murah hehee sip",5.0,olahraga,Celana Training Jogger Nike,0
"bahan bagus, jahitan kurang bagus Dan panjang celana ngegantung.",3.0,olahraga,Celana Training Jogger Nike,4
"Trimakasih gan,kalo ada produk lain atau warna lain kabarin gan :)",4.0,olahraga,Celana Training Jogger Nike,4
Baguuuuss! Sesuai deskripsi! Bahan ok dan fitnya jg pas,5.0,olahraga,Celana Training Jogger Nike,0
sangat sesuai keinginan.. sangat puas,5.0,olahraga,Celana Training Jogger Nike,0
packing nya sangat rapih dan cepat sekali sampai nya terimakasih,5.0,olahraga,Celana Training Jogger Nike,0
Barang bagus. Sesuai deskripsi. Pengiriman cepat. Respon penjual cepat. Terima kasih,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
boleh juga produknya. mantap gan!,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Keren. Bgs bgt deh produknya. Mksh tlh mbuat pelanggang tdk kecewa. 😊,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
MANTAB. RECOMMENDED untuk big size,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Enaak bgt bahannya.buruaan beliiiiii...!!,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Rekomended la, size oke..",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Barang sudah smp sesuai pesanan,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Terima kasih ,barang sesuai pesanan",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Barang sudah tiba dengan selamat,, barang ok,, hdah di coba dan ntabs deh pokoknya,, semoga awet,, seperti baru terus,, laksana mentari pagi yang tak kunjung henti menyinari bumi dan seisi alam ini,, ahaai,, sakses ya brad,,",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,3
"Barang sesuai deskripsi,respon seller dan pengiriman cepat..barang sudah dicoba dan oke gan,tks..",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Trims................................,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Produk sesuai dengan gambar. Respon penjual sangat cepat dan komunikatif. Packing rapi dan pengiriman juga cepat. VERY RECOMMENDED STORE! Terima kasih banyak... :),5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,2
Terima kasih...........,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Barang sesuai dgn gambar good,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"baagusss cepatttttt trims toped dan seller,,,,,,,,",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Terimakasih barang sudah sampai,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Mantapppppppppppppp..........,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Trimakasih banyaaak boooss,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
oke banget ......gak nyesel lho......................,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"barang bagus,suka recommended seller ...",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"bagusss , sesuai .terima kasih",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"sesuai dengan deskrisi,tp saya di bagian dlmnya tidak di ksh puring spt celana bola atw basket",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,3
makasih banyak gan barang sudah sampai,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
harga kaki lima kwalitas bintang lima...,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"respon ckp cepat, harga mantap,  kualitas bagus",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
barang sudah smp sesuai pesanan ..terima kasih...,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"barang sudah diterima dengan baik, ukuran panjang nya ternyata ada perbedaan antara dua celana 3/4 yang saya beli",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,3
barang kurang bagus...tdk sama dgn picture,2.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
bagus barangnya tambahin dong modelnya yg jumbo,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Barang sesuai deskripsi, kualitas sesuai harga. Terimakasih.",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"terima kasih gan, pesanan sudah sampai...",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Harga oke. Kualitas jg oke. Pengiriman pun cepat. Tq gan,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
pesanan sudah sampai dengan selamat gan... barangnya OKE,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
ok eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
terima kasih ..............................,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
okee...barang sangat memuaskan...kain bagus gk tmbus klo d tiup. meski agak kegedean dikit,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"barang sesuai, thanks min, mantap",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
trimakasihhhhhhhhhhhhhhhhhhhhhhhhh,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"kualitas okkkkkk, respon cepat, delivery juga cepat... rekommended seller",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
yg ini bahanya aga kasar dan aga panas dipake.. lebih enak yg harga 25an... beda ternyata,3.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,3
Mantap Gan....................,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"lumayan bagus untuk yang buat sendiri, moga tahan lama",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
terimakasih barang sudah sampai,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Produk sesuai dengan deskripsi, sesuai lah dengan harganya",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Alhamdulillah,terima kasih .................",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Terima kasih. Barang di terima dengan baik.,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
diterima..............................,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"not bad laaah, recommended seller",4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabs,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Barang sudah diterima sesuai spek. Bagus (y). thx,5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Bagus bagus bagus bagus bagus bagus,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
makasih paketan nya udah nyampe..respon baik & cepat..thx yh,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
Terima kasih................. mantaaf,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"sesuai foto, cpt sampe, makasih ya",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"bahan bagus, ukuran pas, proses cepat. tq",5.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,4
mantap barang nya ... pertahan kn gan ...,4.0,olahraga,Celana 3/4 Stopper Nike Big Size Ukuran XXL Bahan Despo,0
"Packing rapi, pengiriman cepat (gak nyangka udh sampe aja barangnya), produk sesuai deskripsi",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,4
Barang sudah sampai dan sesuai pesanan terima kasih,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Mantap mantap mantap bagus,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
bagus...sesuai deskripsi.,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Bahan halus, adem dipakai",4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Rekomended..size oke la...,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Bagus... Bahan adem...,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Terima kasih ,barang sesuai pesanan",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Barang bagus dan cpt sampai..trm ksh...,4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Produk sesuai deskripsi. Mantap,4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Respon chat cepat kualitas baik,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Mantap jos memang om kerennn,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Alhamdulillah Barang sesuai foto, semoga berkah dunia akhirat",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
mantap..................................,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Produk sesuai dengan gambar. Respon penjual sangat cepat dan komunikatif. Packing rapi dan pengiriman juga cepat. VERY RECOMMENDED STORE! Terima kasih banyak... :),5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,2
Produk telah diterima. Thanks,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Sesuai harapan, packing bagus, respon cepat..  recsell bgt",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,4
Barang sudah sampai dan sesuai pesanan,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Bagus,,cuma gede banget",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Barang sudah sampai...,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Selamat pagi gan. Celananya sudah saya terima dengan baik. Terima kasih ya gan,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Ternyata kegedean banget yah.. hahah.. tapi oke lah.... Barangnya nyaman di pakenya,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Barang sesuai pesanan respon cepat pengiriman cepat packing rapi thanks,4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Kualitas barang bagus.,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Terimakasih bos, barangnya sdh sampai. Bahan bagus barang bagus.",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,4
barang sesuai gambar terima kasih,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
keren... ekslusif................,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Oke, barang sesuai, pengiriman cepat",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Baguus dan muat. Sesuai deskripsi,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Pesanan sesuai dan pengiriman cepat sampai..senang belanja di Tokopedia.,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Barang sesuai deskripsi dan nyaman dipakai.,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Barangnya bagus sangat puas..,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Yak.. bagus.. suka..,4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
barang sudah di terima.. blum sempat buka semoga sama seperti sebelumnya,4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
barang memuaskan dan selamat sampai tujuan terimakasih gan....,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
Sesuai dengan gambarr,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"barang telah diterima, terima kasih",4.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,4
bagus sesuai pesanan serta responsip,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
"Mantapppp Terimakasih  Gan, FAST RESPONSE",5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
bagus hanya saja kurang tebal,5.0,olahraga,Celana 3/4 Stoper Adidas Nike Ukuran Big Size XXXL,0
