text,rating,category_clean,product_name,cluster
makasih gan kiriman dah sampk dengan baik dan rapi suks sllu yaaaa.....,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"\"Cool. Tp di ksh keterangan aja kk \"\"Replika Handmade\"\" ye.. hehe. Thanks\"",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"kualitas barang bagus, pengiriman standar",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,4
"ok mksh ada wa nggak, buat dropsip biar cepet komunikasi nya,no 41 ada nggak",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"barang oke,pengiriman cepat,tingkatin gan",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
produj sesuai gambar..kualitas lmyan bagus..mksh kakk..,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
sesuai harganya..  mksh..  barang sudah diterima,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
Sudah sampai hatur nuhun gan mantap,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"pengiriman delay, driver gojek gak kooperatif",3.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
not bad lah.......................,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
mantaaaaappppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
titipan.........semoga yg pesen puas.......,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
lumayanlah sesuai dengan harga,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"Nice Barang nya, Sesuai dengan Harga lah",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
bagussssss terima kasihhhhhhhhhh,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"thanks, barang sampai cepat",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
bagus sepatu nya sis.mksih iya sis,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
sama seperti pic......terima kasih pengiriman cepet.,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"Psen yg full black,  dtang yg htam putih,  tp ok lah",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,3
"Yg dteng hitam putih,  pdhal psen full black,  tp its ok lah",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,3
brngnya dah sampai...lebih lama dari yg biasanya by gosend biasanya paling telat 4 jam..ini jam 8.20 byr jam 15.45 sampainya...barangnya bagus walau ada lemnya sedikit terbuka..tpi smuanya bgs...sesuai hargalah..,3.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,3
"Produk sesuai dengan deskripsi, ringan dan nyaman dipakai. thx",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
terima kasih aja. proses lama,2.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"respon cepat, hari ini order, hari ini jg sampai",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
produk dan kualitas tdk mengecewakan hanya gojek nya yg lelet thx......................,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"barang cepet sampe... sama kaya di foto, cuma agak beda dikit. tapi tetep puas...",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,3
sangat bagus sesuai dengan pic,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
sepatu nya bagus persis sama yg di fto,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"barang sudah sampai thanks, sesuai dgn gambar",3.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
Terimakasih pesanan sudah diterima dengan baik.,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
sdh sampe ke cust....terima kasih,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,4
"Lumayan buat hang out,,, gaya gak harus mahal...",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
trimakasih ya... aq pesan pakai wahan langsung diganti pakai jne coz padat ya... trimakasih banyak...,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"pengirimannya lama, tapi produk nya bagus",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
mantap fast respon barang rapih sioppppppoo,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"Barangnya untuk harga segini okelaah, packing rapih juga, overall oke, thank you :)",5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"barang sudah sampe, dan sudah saya terima, mksh",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
barang bagusss ga nyesel nih mah,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"barang ssuai dgn dgmbr, tapi ukuran 42 ny kcilan",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
bagus..barang sudah sampai..................,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
setimpal l. puas dengan barang nye,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
tks.............................,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
sepatunya keren bagus saya suka,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
barangnya sesuai harga terimakasih,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
trims gan barang sudah sampe sangat bagus,3.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
brg uda nyampe gan....trims brg sesuai dgn gambar,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,4
pesanan saya yg kedua sampai sekarang blm sampai (sekitar seminggu lebih),4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"pengiriman baik, sepatu nyaman gak kaya kw2 , lem bagus (y)",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
barang sesuai dengan harga. recommend,3.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
thank gan..cocok deh ama sepatu nya,5.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
barang sesuai gambar..pelayanan cepat n baik..,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
pelayanan mohon ditingkatkan.,4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
"Sepatunya sudah sampai, pelayanan dari penjual juga ramah, makasih :)",4.0,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,2
Connector 3 nya dan besi ada yg kurang.. Tapi yasudahlah.. Untuk motif sy suka dan lumayan kokoh rangkanya..,3.0,fashion,Rak Sepatu Plastik susun,3
"mantap,, unitnya krennn . minimalis,,, nuhun gan....",5.0,fashion,Rak Sepatu Plastik susun,2
Product sesuai dengan yg dipesan,5.0,fashion,Rak Sepatu Plastik susun,2
Kualitas sesuai harga...ok lah,4.0,fashion,Rak Sepatu Plastik susun,2
"Produk bagus, lengkap, dan cpt bgt nyampenya, tepat waktu, fast respon shop owner nya, recomended bgttttt",5.0,fashion,Rak Sepatu Plastik susun,4
ak pakai untuk pajang tas kurang kuat ...ini sepertinya tdk bs untuk yg berat2...🙏,4.0,fashion,Rak Sepatu Plastik susun,3
"Ya bagus sih kondisi barangnya, cuma ga lengkap aja, small layer nya kurang 1, hiks",4.0,fashion,Rak Sepatu Plastik susun,3
Fast response Fast shipping Recomended Seller,5.0,fashion,Rak Sepatu Plastik susun,2
Recomeeeeeeeend banget thanks,5.0,fashion,Rak Sepatu Plastik susun,2
"Produk sdh ditrima, trima kasih",5.0,fashion,box sepatu / kotak sepatu / stackable box,4
"Produk bagus,kualitas sesuai dengan harga 👍",5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Mantap.. pengiriman cepat,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Kakanya sangat responsive terima kasih banyak,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Terima kasih barangnya SDH datang,5.0,fashion,box sepatu / kotak sepatu / stackable box,4
"Mantapss,cuma butuh perjuangan ngerakitnya",4.0,fashion,box sepatu / kotak sepatu / stackable box,2
Servisncepat n mantap produk asli berkualitas,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
......................,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Pengiriman cepat...thx seller,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
"Kwalitas barang ok, tapi terlanjur kecewa, sm respon dan tanggung jawab penjual, order pake paket yes, tp malah dikirim regular,",5.0,fashion,box sepatu / kotak sepatu / stackable box,3
"Barang sesuai ekspektasi, merakitnya mudah dan plastik cukup kuat. Tidak ada masalah dalam pengiriman, barang sampai dengan selamat :)",5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Good sesuai harganya 👍🏻 mungkin lebih ditingkatkan lagi cara packingnya krn packing ujung kertas sobek. Overal okk👍🏻,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Pesan 3..patah 2 .. packing kurang aman,2.0,fashion,box sepatu / kotak sepatu / stackable box,2
"Seller ok. Packing rapi dan pengiriman cepat. Ga ada masalah. Cuman produknya kurang sesuai ekspektasi, dindingnya kurang kokoh terlalu lentur, pemasangan kurang simple. Thanks btw",2.0,fashion,box sepatu / kotak sepatu / stackable box,3
barang bagus simple respon cepet lagi,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
"Bahan box ternyata lembek &amp; setelah dipasang , kegeser sdkt aja dah copot n lepas dr tutupnya ,. Jd nya ga rapi n ribet",3.0,fashion,box sepatu / kotak sepatu / stackable box,3
Produk bagus... mudah rakitnya... good respon and fast delivery... recommanded banget,5.0,fashion,box sepatu / kotak sepatu / stackable box,2
Berfungsi dengan baik....,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Seller fast response, pengiriman cepat, product sesuai deskripsi, semoga awet, buat kado ponakan semoga suka😁",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Berfungsi dengan baik kualitas okey,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"barang diterima dgn aman, penjual juga ramah",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"sesuai gambar, respon cepat",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Penjual ramah, barang sesuai deskripsi dan pelayanan cepat. TOP...",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Mantap cepat sampai packing rapi recommended seller,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Terima kasih udah sampai 😊,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Brang berfungsi dengan baik,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Sesuai hargaaaaaa....,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Good... bisa berfungsi... anak q suka bgtt,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Seller fast response, produk asli berkualitas.. terima kasih",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Good............... .......,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Sesuai pesanan, recomended",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Puaspuaspuaspuaspuas,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Tq sis brg berfungsi baik.. respon dan pengiriman jg cpt 👍🏻👍🏻,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Sebenernya sih kualitas barang ok..kecepatan pengirimah ok banget..sayang seller kurang teliti..minta warna selain pink malah di kirim pink...di inbox bisa minta retur cm jawab tanya ke packingnya...sedikit kecewa,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,3
"Okk banget, sampe nya cepet &amp; penjualnya ramah info😉😉",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Bagussssssssssssssssss,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barangnya cepat sampai dan berfungsi dengan baik. Trims.,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Seller fast respon bgt, setiap nanya2 selalu ditanggepi dengan baik. Pengiriman juga gercep bgt. Kondisi barang juga oke. Aman.. Recommended deh👍",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"best quality, best price, best shipment speed",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
respond super cepat dan barang original.,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Terimakasih tokopedia 👍,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Barang cepat sekali sampenya malem kamis order jum&#39;at sampe , sesuai gambar 👍👍👍👍👍👍👍",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"barang sesuai pesanan, trims",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
pecah lcd tp sudah diganti uang...tkms responnya,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Product sesuaii dan pengiriman cepatt! Thank you!,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Alfalinknya kecil,imut2",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
sesuai deskripsi.....................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Ada beberapa tombol yang rusak,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Fast respons..pesan pagi sore sudah datang...tq,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang agak kecil tapi bagus cepet sanpai,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
ntap gan bantuannya.... thanks,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang sudah sampai dengan selamat.,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
pesan  2 jam yg lalu langsung sampai..thanks,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terimakasih barang pesanan sudah sampai,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Pelayanan cepat 👌👌👌,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang telah diterima kondisi baik.. Terimakasih senang bertransaksi dgn selernya juga tokopedia.. Sukses selalu.,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Thanks, sudah sampai dengan selamat",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang sesuai gambar reseller fast respon cocok lah buat langganan 😊,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"barang sesuai pesanan, fast respon",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
oke...................................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Bagus sekali.di bungkus rapih,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang sesuai deskripsi. Makasih gan...,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang sdh diterima sesuai pesanan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,4
Biar bintang yg bicara mantap gan jos,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Fast responnnn...mantabbbbb,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
makasih kak pengiriman cepet packing rapi barang ok sesuai pesanan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang ok.. respon ok.. cuman terjadi keterlambatan pengiriman..diluar expectasi.. padahal via gojeg sameday.. barang dibutuhkan cito tp sampainya 3 hr,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terimakasih barang sudah sampai dan sesuai dengan yg ada pic..seller juga fast response saat ditanya..,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Prosesnya cepet, good job",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
alhamdulillah sudah sampai tujuan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
good.... good.... good.... good.... good....,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
baaaaraaaannnnggg maaaannnnttttaaapp!!!,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"kualitas dan layanan baik, terima kasih",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
pesennya siang jam stgh 2. awalnya mikir bakalan nyampe besok krn udah malem banget. Alhamdulillah bisa sampai malem ini jam 9,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,3
Barang sudah di terima...makasih....,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Fast respon.. sip, mantaz Gan, recomended..",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Kalo ada bintang 6 mau kasih bintang 6 sbnr ny  seller bnr2 responsif bgd, krna sbnr ny ada drama sedikit sblm barang ini akhr nya smp dan meluncur dgn aman sentosa .. pengiriman kilat, begitu order lgsg dikirim hari itu jg .. thank you yaa, kapan2 pasti order lg ..",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,3
bagus terima kasih sangat membantu buat belajar,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Order untuk kesekian kalinya dan biarlah bintang yang berbicara,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"barang sudah diterima,,,,terima kasih.....",4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
bagus bangatttt5ttytttt5....................................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Bagus untuk produknya, tapi sangat disayangkan untuk system pengiriman di Go Send trouble, sehingga barang yg diperkirakan tiba jam 13.54, jam 20.10 ternyata tibanya, Sehingga utk keseluruhan tentunya agak mengecewakan",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,3
"mantappp gann, cepatt sampaiii, T E R P E R C A Y A",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
respon seler cepat dan memuaskan,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang nya sesuai gambar. dikirim nya juga cepet cuma 1jam udh sampai,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,4
baguus sesuai gambar,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
bagus sesuai dengan yang diharapkan,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
trimstrimstrimstrimstrimstrimstrimstrimstrims,1.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang sudah sampai...bagus...imut2,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
makasih ya alfalinknya sudah sampai...,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang bagus datang tepat waktu,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"MANTAP SEKALI INI TOKO, SEKARANG PESAN BESOK SAMPAI",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"mantap,,,,,,,,mf agak lama konfirmasinya paket internet habiss,,brng bguss",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
gooooo9oooooooooooooooooood jobbbnnnnnnnnbb,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
ok tepat waktuuuuuuuuuuuuuuuuuu,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
mantaapp mungil mudah disimpan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang bagus walaupun saya malah yang bingung pake nya...wkwkwk soalnya mo dimksh anak yg masih kelas 2 SD jd bingung jelasinnya..hehehe..mantap gan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,3
Okeeeeeeeeeeeeeeeeeeeeeee eeeeeeeeeee,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"puas dah, batang cepet sampainya",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
thanks sis.... cepet banget pake gojek.,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
bagus diterima dengan baik..........,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Biar bintang yang bicara. Paket lengkap dengan kwitansi pembelian... Thanks a lot Gaaan.... Mantaaap,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
....................;) ::) :)...................,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Bagus, ada garansinya. Thanks.",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,4
"MANTAP BRROOOO, RECOMENDED SELLER, SIAPIN STOK YAA, NANTI ORDER LAGI, TRIMS",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
mantap respon dan pelayanan sangat cepat,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Sesuai Pesanan... thanks......................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Barang sudah diterima dengan baik dan benar,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
cepet banget sampenya thanks ya. gak nyangka. hehe.,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"bagus gan, sesuai sama gambar dan deskripsi, penjual juga ramah dan fast respon. thanks",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang sudah diterima... thanks gan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Baguss sesuai dengan keinginan ,, fast respon",4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang sudah diterima. pengiriman cepat. terima kasih,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"brg udh dtg #pontianak dgn slmat gan, mksih..",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,4
trims gan brg sdh sampai.... maaf tlat kasi feedback. soalnya jringan tdk bgus. pengiriman cepat dan memuaskan. trims,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,4
pengiriman cepat. barang bagus sesuai,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
fast response seller.....top........,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang oke....pelayanan primaaaaaaaaaa,3.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terimakasih barang nya memuaskan alhamdulillah,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"cepet banget kmrn baru transfer, sampe tadi pagi.",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Terimaaa kasiiihhh pesanan dtg disaat yg tepat,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Recommended Seller buat agan ini. Barang cepet banget sampenya. kualitas mantap. sukses gan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
paket dh sampe . good packing................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Thanks...............................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terima kasih sudah sampe kamusnya.. seller recomended,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
ko ga ada contoh conversationnya?,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
pelayanan mantap dan melayani komplain dg baik,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terima kasih ..................,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang sudah diterima dgn baik,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
paketnya sudah sampai tepat waktu. packingnya rapi. fast respon juga waktu nanya2.. trima kasihh,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terima kasih barang sudah sampai tujuan,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
sesuai gambar.........................,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
Bagus!!!! Berguna banget!!! Dan cepat sampainya,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Nice. Pacingnya rapi, respon cepat, barang juga cepat sampai :)",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang cepet dikirim .. gk nunggu lama...hari ini tranfer besok dh nyampe.,4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
terimakasih barang udah saya terima...,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Barang sudah sampai dengan selamat karena packingnya rapih sekali. Semua berjaian baik. Tapi sayang, warna tidak sesuai dengan gambar.. :( Mungkin aku yang salah lihat.. Terimakasih..",5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,3
barang bagus recomended seler bagusssssssssss,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
barang sudah di terima dengan baik packing rapi fast respon recomded seller,5.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Barangnya Ok gan,, terima kasih",4.0,elektronik,Alfalink EI 212 - Kamus Elektronik,2
"Top product ,sekali semprot langsung bersih.",5.0,elektronik,QD Electronic Cleaner / Pembersih Elektronik 05101 4.5 OZ / 133 ML CRC,2
"kiriman cepat, cuma nunggu 1 hari",4.0,elektronik,QD Electronic Cleaner / Pembersih Elektronik 05101 4.5 OZ / 133 ML CRC,2
Barang sudah diterima karyawan saya semua thanks gan atas bantuannya Recomended,5.0,elektronik,QD Electronic Cleaner / Pembersih Elektronik 05101 4.5 OZ / 133 ML CRC,2
Sempat beberapa kali muncul keterangan baterai ingin habis. Namun pelayanannya juga bagus dalam memperhatikan keluhan pelanggannya.,5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Respon cepat dan produk sesuai dengan deskripsi,5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Pengiriman cepat namun ada goresan di layar,4.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Terima kasih pesanan sudah sampai,4.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Baik. Barang bagus. Pixel layar memang sedikit blur.,5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Batu nya sudah mau habis kedip krdip harus ganti baru lagi baru lancar,4.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Baguuuuuuuuussssssssssss,5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
"Thanks, barang ok packingny ok. Recommended! 🤙",5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
"Paket telah diterima dengan sangat Baik, pengirimannya cepat, terimakasih...",5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
Warna y putih gk biru....tapi gk pa pa God  jop,5.0,elektronik,Alfalink EI 21SE - Kamus Elektronik Electronic Dictionary EI-21SE,2
